platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
SNES,Battlefield: Bad Company,https://www.mobygames.com/game/35088/battlefield-bad-company/,"Electronic Arts, Inc. ak tronic Software & Services GmbH",EA Digital Illusions CE AB,"June 23, 2008 on Xbox 360",Action,1st-personBehind view,,,Shooter,Direct control,[],0,0,"[100, 100, 96, 95, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 88, 88, 88, 88, 87, 87, 87, 87, 86, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 84, 84, 84, 84, 84, 84, 83, 83, 83, 83, 83, 83, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 75, 75, 75, 75, 75, 75, 75, 74, 74, 70, 70, 60, 50]",129,83.72868217054264
SNES,Advance Wars: Days of Ruin,https://www.mobygames.com/game/32773/advance-wars-days-of-ruin/,"Nintendo of America Inc. Nintendo of Europe GmbH Nintendo Co., Ltd.","Intelligent Systems Co., Ltd.","January 21, 2008 on Nintendo DS",Strategy / tactics,Top-down,Isometric,,,,[],0,0,"[95, 93, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 87, 87, 87, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 83, 83, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 75, 75, 70, 70, 25]",70,83.98571428571428
SNES,The Legend of Zelda: Link's Awakening,https://www.mobygames.com/game/122228/the-legend-of-zelda-links-awakening/,"Nintendo Co., Ltd.","Grezzo Co., Ltd.","September 20, 2019 on Nintendo Switch",Action,Diagonal-downSide view,2D scrolling,,MetroidvaniaPuzzle elementsRPG elements,Direct control,[],0,0,"[100, 100, 100, 94, 93, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 85, 84, 82, 81, 80, 80, 80, 80, 79, 75]",26,87.8076923076923
SNES,Metal Gear Solid 4: Guns of the Patriots,https://www.mobygames.com/game/34773/metal-gear-solid-4-guns-of-the-patriots/,"Konami Digital Entertainment Co., Ltd.","Kojima Productions Co., Ltd.","June 12, 2008 on PlayStation 3",Action,1st-personBehind view,,,ShooterStealth,Direct control,"[3.9, 5.0, 1.6, 4.7, 3.3]",5,3.7,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 99, 99, 98, 98, 98, 98, 98, 97, 97, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 93, 93, 93, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 85, 85, 85, 83, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 73, 67, 50]",106,92.98113207547169
SNES,The Legend of Zelda: A Link Between Worlds,https://www.mobygames.com/game/62785/the-legend-of-zelda-a-link-between-worlds/,"Nintendo Co., Ltd.",Nintendo EAD,"November 22, 2013 on Nintendo 3DS",Action,Diagonal-down,,,MetroidvaniaPuzzle elements,Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 94, 94, 92, 90, 90, 90, 90, 90, 90, 90, 85, 85, 85, 85, 84, 80, 80, 80, 80, 65]",30,90.63333333333334
SNES,Unreal,https://www.mobygames.com/game/330/unreal/,GT Interactive Software Corp. MacSoft Novitas GmbH,"Epic MegaGames, Inc. Digital Extremes, Inc.",May 1998 on Windows,Action,1st-person,,,Shooter,Direct control,"[5.0, 4.7, 4.8, 4.8, 4.1, 3.5, 5.0, 4.7, 1.7, 4.5, 4.1]",11,4.263636363636365,"[100, 100, 100, 100, 100, 100, 98, 96, 95, 95, 95, 93, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 87, 85, 84, 83, 82, 80, 80, 80, 80, 75, 70]",43,89.90697674418605
SNES,NBA 2K,https://www.mobygames.com/game/5769/nba-2k/,"SEGA Enterprises Ltd. SEGA of America, Inc. Tec Toy Indústria de Brinquedos S.A.","Visual Concepts Entertainment, Inc.",1999 on Dreamcast,Sports,Diagonal-down,2D scrolling,,,Direct controlMultiple units/characters control,[],0,0,"[100, 100, 100, 100, 100, 96, 94, 94, 93, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 88, 87, 83, 83, 83, 75, 60]",27,90.0
SNES,Inscryption,https://www.mobygames.com/game/173968/inscryption/,"Devolver Digital, Inc.",Daniel Mullins Games Ltd.,"October 19, 2021 on Windows",PuzzleStrategy / tactics,1st-person,,,Board gameCards / tilesTrading / collectible cardTurn-based strategy (TBS),Direct controlPoint and select,[],0,0,"[100, 100, 100, 100, 100, 95, 95, 95, 90, 90, 90, 90, 90, 90, 90, 90, 86, 85, 85, 80, 80, 80, 80]",23,90.47826086956522
SNES,God of War II,https://www.mobygames.com/game/27089/god-of-war-ii/,Sony Computer Entertainment Europe Ltd. Sony Computer Entertainment America Inc. ak tronic Software & Services GmbH Sony Computer Entertainment Japan,SCE Studio Santa Monica,2007 on PlayStation 2,Action,Behind view,,,Hack and slashPuzzle elementsQuick Time Events (QTEs),,"[5.0, 5.0, 5.0, 3.7, 2.0, 5.0, 4.9]",7,4.371428571428572,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 98, 98, 98, 98, 97, 97, 97, 97, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 94, 93, 93, 93, 93, 93, 92, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 87, 85, 85, 85, 85, 84, 80, 77, 75, 75, 71, 70]",105,92.64761904761905
SNES,Streets of Rage 4,https://www.mobygames.com/game/142906/streets-of-rage-4/,"DotEmu SAS Yooreka Studio H2 Interactive Co., Ltd. Chengdu Joystick IP Service Ltd. Playdigious SAS",DotEmu SAS Guard Crush Games Inc. Lizardcube,2020 on Xbox Cloud Gaming,Action,Side view,2D scrolling,Anime / Manga,Beat 'em up / brawler,Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 98, 95, 95, 95, 93, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 75, 75, 70, 70, 70, 70, 70, 70, 70]",67,85.77611940298507
SNES,Pinball Illusions,https://www.mobygames.com/game/573/pinball-illusions/,21st Century Entertainment Ltd.,Digital Illusions CE AB,1995 on DOS,Action,Top-down,,,ArcadePinball,,[3.8],1,3.8,"[96, 92, 92, 92, 91, 91, 91, 90, 89, 89, 89, 88, 88, 88, 88, 88, 87, 87, 86, 86, 85, 85, 85, 83, 81, 80, 75, 71, 63, 60]",30,85.2
SNES,Marvel Spider-Man: Game of the Year Edition,https://www.mobygames.com/game/136147/marvel-spider-man-game-of-the-year-edition/,Sony Interactive Entertainment America LLC Playstation PC LLC,"Insomniac Games, Inc.","August 28, 2019 on PlayStation 4",ActionCompilation,Behind view,,,Quick Time Events (QTEs)Sandbox / open worldStealth,Direct control,[],0,0,"[100, 95, 93, 90, 90, 90, 90, 90, 85, 85, 85, 85, 80, 75, 70]",15,86.86666666666666
SNES,Super Smash Bros.: Melee,https://www.mobygames.com/game/5575/super-smash-bros-melee/,"Nintendo Co., Ltd.","HAL Laboratory, Inc.","November 21, 2001 on GameCube",Action,Side view,,,Fighting,Direct control,"[4.1, 4.8, 5.0, 5.0, 4.4, 5.0, 5.0, 4.8, 4.4, 4.6, 5.0, 4.8, 5.0, 4.1, 4.8]",15,4.719999999999999,"[100, 100, 100, 99, 96, 95, 95, 95, 95, 95, 95, 94, 94, 94, 93, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 85, 84, 84, 83, 80, 80, 80, 75, 75, 73, 70, 70, 65, 40]",46,87.23913043478261
SNES,BlazBlue: Central Fiction (Special Edition),https://www.mobygames.com/game/121232/blazblue-central-fiction-special-edition/,"Arc System Works Co., Ltd. H2 Interactive Co., Ltd.","Arc System Works Co., Ltd.","February 7, 2019 on Nintendo Switch",Action,Side view,2D scrolling,Anime / Manga,Fighting,,[],0,0,"[100, 100, 100, 90, 90, 90, 90, 90, 90, 90, 86, 85, 85, 85, 85, 85, 85, 85, 84, 84, 80, 80, 80, 80, 80, 80, 80, 75, 75, 70, 70]",31,84.80645161290323
SNES,Grand Theft Auto: Episodes from Liberty City,https://www.mobygames.com/game/43406/grand-theft-auto-episodes-from-liberty-city/,"Rockstar Games, Inc. 1C-SoftClub ak tronic Software & Services GmbH",Rockstar North Ltd.,"October 29, 2009 on Xbox 360",Compilation,,,,,,[],0,0,"[100, 100, 100, 96, 95, 95, 95, 94, 93, 92, 92, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 85, 85, 85, 85, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 77, 70]",53,88.0
SNES,The Legend of Zelda: Ocarina of Time,https://www.mobygames.com/game/3549/the-legend-of-zelda-ocarina-of-time/,"Nintendo Co., Ltd. iQue, Ltd.",Nintendo EAD,1998 on Nintendo 64,Action,1st-personBehind view,,,MetroidvaniaPuzzle elements,Direct control,"[4.2, 5.0, 5.0, 5.0, 5.0, 4.8, 4.2, 5.0, 5.0, 4.5, 3.5, 4.2, 5.0, 4.2, 4.8, 1.5, 4.8]",17,4.452941176470588,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 99, 99, 98, 98, 98, 98, 98, 98, 97, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 94, 93, 93, 92, 91, 90, 90, 90, 90, 90, 90, 89, 86, 84, 83, 80, 80, 30]",93,96.45161290322581
SNES,Heavy Rain,https://www.mobygames.com/game/45449/heavy-rain/,Sony Computer Entertainment Inc. Sony Computer Entertainment America Inc. Sony Computer Entertainment Europe Ltd. Quantic Dream SA,Quantic Dream SA,"February 18, 2010 on PlayStation 3",Adventure,3rd-person (Other),Cinematic camera,,Quick Time Events (QTEs),,"[3.6, 4.5, 4.5, 5.0]",4,4.4,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 98, 98, 97, 97, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 93, 92, 92, 92, 92, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 87, 87, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 76, 75, 75, 75, 75, 75, 71, 70, 70, 70, 70, 70, 70, 70, 70, 70, 69, 67, 65, 60, 60, 50, 50, 40, 40]",127,85.56692913385827
SNES,Sid Meier's Civilization V,https://www.mobygames.com/game/49917/sid-meiers-civilization-v/,"2K Games, Inc. 1C-SoftClub Aspyr Media, Inc. ak tronic Software & Services GmbH","Firaxis Games, Inc.","September 21, 2010 on Windows",Strategy / tactics,Diagonal-down,Free camera,,4XManagerial / business simulationTurn-based strategy (TBS),Multiple units/characters controlPoint and select,[3.8],1,3.8,"[100, 100, 100, 100, 100, 100, 100, 98, 98, 97, 97, 95, 95, 95, 95, 95, 94, 94, 94, 93, 93, 93, 92, 92, 92, 92, 92, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 87, 87, 86, 86, 85, 85, 85, 85, 85, 84, 84, 83, 83, 83, 83, 81, 80, 80, 80, 80, 80, 70, 70, 70, 65, 50]",84,88.72619047619048
SNES,Ori and the Blind Forest,https://www.mobygames.com/game/72146/ori-and-the-blind-forest/,Microsoft Corporation,Moon Studios GmbH,"March 10, 2015 on Windows",Action,Side view,2D scrolling,,MetroidvaniaPlatformPuzzle elements,,[],0,0,"[100, 100, 100, 98, 95, 95, 95, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 87, 87, 86, 86, 85, 85, 85, 81, 80, 80, 75, 70]",38,88.92105263157895
SNES,Star Ocean: The Second Story R,https://www.mobygames.com/game/211270/star-ocean-the-second-story-r/,"Square Enix Co., Ltd. Square Enix, Inc.","Gemdrops, Inc. Square Enix Co., Ltd.","November 2, 2023 on Windows",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,Japanese-style RPG (JRPG),Direct control,[],0,0,"[100, 100, 92, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 85, 85, 85, 85, 85, 81, 81, 81, 81, 80, 80, 80, 80, 80, 80, 80, 70]",35,86.37142857142857
SNES,God of War: Ghost of Sparta,https://www.mobygames.com/game/49400/god-of-war-ghost-of-sparta/,Sony Computer Entertainment America Inc. Sony Computer Entertainment Europe Ltd. Sony Computer Entertainment Japan,"Ready at Dawn Studios, LLC","November 2, 2010 on PSP",Action,3rd-person (Other),,,Hack and slashPuzzle elementsQuick Time Events (QTEs),Direct control,[],0,0,"[100, 95, 95, 95, 93, 91, 90, 90, 90, 90, 85, 85, 80, 80, 80, 80, 75, 70]",18,86.88888888888889
SNES,Skies of Arcadia,https://www.mobygames.com/game/4052/skies-of-arcadia/,"SEGA Corporation SEGA of America, Inc.",Overworks,"October 5, 2000 on Dreamcast",Role-playing (RPG),Diagonal-down,,Anime / Manga,Japanese-style RPG (JRPG),,"[4.6, 4.8]",2,4.699999999999999,"[100, 100, 100, 100, 100, 99, 98, 98, 95, 95, 95, 94, 94, 93, 93, 92, 92, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 87, 85, 83, 81, 80, 80, 80, 80, 80, 80, 80, 60]",47,89.76595744680851
SNES,Blade Runner,https://www.mobygames.com/game/341/blade-runner/,"SunTendy Interactive Multimedia Co., Ltd. Virgin Interactive Entertainment, Inc. Westwood Studios, Inc. Dice Multi Media Europe B.V. Alcon Interactive Group, LLC","Westwood Studios, Inc.",1997 on Windows,Adventure,3rd-person (Other),,,Graphic adventurePuzzle elements,Point and select,"[3.3, 3.4, 5.0, 4.1, 5.0, 4.4, 4.8, 2.0, 4.5, 3.6, 3.5, 5.0]",12,4.05,"[100, 100, 100, 98, 95, 94, 93, 93, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 85, 82, 80, 80, 80, 80, 80, 80, 80, 70, 70, 60, 60, 60]",40,86.075
SNES,StarCraft II: Wings of Liberty (Collector's Edition),https://www.mobygames.com/game/47487/starcraft-ii-wings-of-liberty-collectors-edition/,Blizzard Entertainment Inc.,,"July 27, 2010 on Windows",Special edition,,,,,,[],0,0,[],0,0
SNES,Super Stardust HD,https://www.mobygames.com/game/33240/super-stardust-hd/,Sony Computer Entertainment Europe Ltd.,Housemarque Ltd. Anyfun Games,"June 29, 2007 on PlayStation 3",Action,Top-down,2D scrolling,,Shooter,,[3.5],1,3.5,"[100, 100, 90, 90, 90, 90, 90, 87, 85, 85, 83, 80, 70]",13,87.6923076923077
SNES,LocoRoco 2,https://www.mobygames.com/game/37928/locoroco-2/,Sony Computer Entertainment Europe Ltd. Sony Computer Entertainment Inc. Sony Computer Entertainment America Inc.,Sony Computer Entertainment Japan,"November 27, 2008 on PSP",ActionPuzzle,Side view,2D scrolling,,ArcadeMusic / rhythmPlatform,Direct controlMultiple units/characters control,[],0,0,"[100, 100, 100, 100, 95, 95, 93, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 87, 87, 86, 85, 85, 85, 84, 83, 83, 82, 82, 82, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 70]",54,86.70370370370371
SNES,Pokémon White Version,https://www.mobygames.com/game/50753/pokemon-white-version/,"Pokémon Company, The Nintendo of Europe GmbH Nintendo of America Inc.","Game Freak, Inc.","September 18, 2010 on Nintendo DS",Role-playing (RPG),Diagonal-down,,,Japanese-style RPG (JRPG),,[3.3],1,3.3,"[100, 95, 95, 93, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 86, 85, 85, 85, 85, 83, 80, 80, 80, 80, 75, 75, 74, 50]",33,85.75757575757575
SNES,Mario Golf,https://www.mobygames.com/game/21319/mario-golf/,"Nintendo Co., Ltd.",Camelot Software Planning,"August 10, 1999 on Game Boy Color",Sports,Behind view,,,RPG elements,,[],0,0,"[100, 100, 100, 100, 100, 95, 94, 90, 90, 90, 87, 85, 80, 78, 72, 70, 70]",17,88.29411764705883
SNES,The House in Fata Morgana: Dreams of the Revenants Edition,https://www.mobygames.com/game/161259/the-house-in-fata-morgana-dreams-of-the-revenants-edition/,"Limited Run Games, Inc. Mighty Rabbit Studios, Inc. HuneX Co., Ltd.",Novectacle,2019 on PS Vita,AdventureCompilation,1st-person,,Anime / Manga,Visual novel,,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 95, 90, 85, 80, 80, 80]",13,93.07692307692308
SNES,Assassin's Creed IV: Black Flag,https://www.mobygames.com/game/62288/assassins-creed-iv-black-flag/,Ubisoft Entertainment SA ak tronic Software & Services GmbH,Ubisoft Entertainment Inc.,"October 29, 2013 on Xbox 360",Action,Behind view,,,Quick Time Events (QTEs)Stealth,,[],0,0,"[96, 95, 93, 92, 90, 90, 90, 90, 90, 90, 90, 89, 88, 87, 87, 85, 83, 83, 80, 80, 80, 80, 80, 80, 80, 80, 79, 72]",28,85.67857142857143
SNES,Tony Hawk's American Sk8land,https://www.mobygames.com/game/21506/tony-hawks-american-sk8land/,"Activision Publishing, Inc.","Vicarious Visions, Inc.","October 15, 2005 on Nintendo DS",Sports,Behind view,,,,,[],0,0,"[94, 93, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 85, 85, 85, 84, 84, 84, 83, 82, 82, 82, 80, 80, 80, 80, 80, 75, 75, 75, 75, 75, 74, 70, 70, 70]",44,84.06818181818181
SNES,Samba De Amigo,https://www.mobygames.com/game/5328/samba-de-amigo/,"SEGA Enterprises Ltd. SEGA of America, Inc.",Sonic Team,2000 on Arcade,Action,3rd-person (Other),,,Music / rhythm,,[5.0],1,5.0,"[100, 100, 100, 100, 100, 100, 96, 95, 95, 95, 95, 93, 92, 90, 90, 90, 90, 90, 87, 85, 85, 83, 82, 80, 80, 80, 80, 79, 75, 75, 70]",31,88.7741935483871
SNES,Ganbare Goemon 2: Kiteretsu Shogun Magginesu,https://www.mobygames.com/game/7809/ganbare-goemon-2-kiteretsu-shogun-magginesu/,"Konami Co., Ltd. Konami Digital Entertainment Co., Ltd.","Konami Co., Ltd.","December 22, 1993 on SNES",Action,Side view,2D scrolling,Anime / Manga,,,[],0,0,"[93, 90, 90, 90, 90, 86, 85, 80]",8,88.0
SNES,FIFA International Soccer,https://www.mobygames.com/game/140695/fifa-international-soccer/,"Electronic Arts, Inc.",Extended Play Productions,1994 on 3DO,Sports,Diagonal-down,2D scrolling,,,Direct controlMultiple units/characters control,[],0,0,"[100, 100, 100, 100, 98, 98, 95, 92, 91, 90, 90, 89, 85, 81, 80, 80]",16,91.8125
SNES,Sam & Max: Hit the Road,https://www.mobygames.com/game/745/sam-max-hit-the-road/,"LucasArts Entertainment Company LLC Softgold Computerspiele GmbH Disney Interactive Studios, Inc.",LucasArts Entertainment Company LLC,1993 on DOS,Adventure,Side view,2D scrolling,,Graphic adventureMini-gamesPuzzle elements,Point and select,"[4.2, 5.0, 4.5, 4.7, 5.0, 4.7, 5.0, 5.0, 4.5, 5.0, 5.0, 5.0, 4.2, 4.0, 4.5, 4.2]",16,4.65625,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 95, 93, 93, 93, 93, 93, 92, 92, 91, 90, 90, 90, 90, 90, 90, 89, 89, 85, 85, 84, 83, 83, 83, 82, 80, 70, 70, 70, 67, 67, 65, 63, 50]",45,87.55555555555556
SNES,Red Dead Redemption,https://www.mobygames.com/game/46614/red-dead-redemption/,"Rockstar Games, Inc. ak tronic Software & Services GmbH","Rockstar San Diego, Inc.","May 18, 2010 on Xbox 360",Action,Behind view,,,Sandbox / open worldShooter,Direct control,"[4.4, 4.7, 3.9]",3,4.333333333333334,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 98, 98, 98, 98, 98, 98, 97, 97, 97, 97, 97, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 93, 92, 92, 92, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 86, 85, 85, 80, 80, 80, 80, 80, 80, 75, 70, 70, 70]",100,92.66
SNES,NHL 08,https://www.mobygames.com/game/32902/nhl-08/,"Electronic Arts, Inc.",Electronic Arts Canada,"September 12, 2007 on Xbox 360",Sports,Behind viewDiagonal-downSide view,,,Managerial / business simulation,Direct control,[],0,0,"[100, 100, 92, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 87, 87, 87, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 83, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 70, 60, 50, 50, 46]",62,83.09677419354838
SNES,God of War,https://www.mobygames.com/game/17344/god-of-war/,"Sony Computer Entertainment America Inc. Sony Computer Entertainment Europe Ltd. Capcom Co., Ltd. Sony Computer Entertainment Inc.",SCE Studio Santa Monica,"March 22, 2005 on PlayStation 2",Action,3rd-person (Other),Cinematic camera,,Hack and slashPuzzle elementsQuick Time Events (QTEs),Direct control,"[5.0, 4.9, 5.0, 3.9, 4.7, 3.6, 3.4, 4.9, 4.1, 3.6, 4.6]",11,4.336363636363637,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 98, 98, 98, 98, 97, 97, 97, 97, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 93, 93, 93, 93, 92, 92, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 85, 80, 80, 80, 80, 80, 70, 70, 70, 69]",106,92.95283018867924
SNES,Assassin's Creed II,https://www.mobygames.com/game/43958/assassins-creed-ii/,Ubisoft Entertainment SA ak tronic Software & Services GmbH,Ubisoft Entertainment Inc.,"November 17, 2009 on Xbox 360",Action,1st-personBehind view,,,Quick Time Events (QTEs)Stealth,Direct control,"[4.0, 4.9, 4.3]",3,4.3999999999999995,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 98, 97, 97, 97, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 94, 94, 93, 93, 93, 92, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 87, 86, 86, 85, 85, 85, 85, 83, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 60, 60, 55, 45]",109,90.05504587155963
SNES,Ni no Kuni II: Revenant Kingdom,https://www.mobygames.com/game/105938/ni-no-kuni-ii-revenant-kingdom/,BANDAI NAMCO Entertainment Inc. BANDAI NAMCO Entertainment America Inc. Level-5 Inc. BANDAI NAMCO Entertainment Europe S.A.S.,Level-5 Inc.,"March 23, 2018 on Windows",Role-playing (RPG),Behind viewDiagonal-down,2D scrolling,Anime / Manga,Action RPG,Direct control,[],0,0,"[100, 95, 95, 93, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 86, 86, 85, 85, 85, 85, 85, 84, 84, 83, 83, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 75, 70, 70, 70, 70]",42,84.16666666666667
SNES,Crash Bandicoot: Warped,https://www.mobygames.com/game/4357/crash-bandicoot-warped/,Sony Computer Entertainment America Inc. Sony Computer Entertainment Europe Ltd. Sony Computer Entertainment Inc. ak tronic Software & Services GmbH,"Naughty Dog, Inc.","November 4, 1998 on PlayStation",Action,3rd-person (Other),,,Platform,Direct control,"[5.0, 4.8, 4.2, 3.2]",4,4.3,"[100, 100, 94, 94, 94, 92, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 87, 85, 84, 83, 80, 80, 70]",27,89.11111111111111
SNES,Resident Evil: Code: Veronica,https://www.mobygames.com/game/15183/resident-evil-code-veronica/,"Eidos Interactive Limited Capcom Co., Ltd.",Capcom Production Studio 4,2000 on Dreamcast,Action,3rd-person (Other),Cinematic camera,,Puzzle elementsSurvival horror,,[3.9],1,3.9,"[100, 100, 100, 100, 100, 100, 100, 97, 95, 95, 95, 95, 95, 94, 94, 93, 93, 93, 92, 92, 91, 91, 90, 90, 90, 90, 90, 88, 88, 87, 85, 85, 83, 80, 80, 80, 80, 79, 70, 70]",40,90.25
